Geneid	Length	gene_name
ENSG00000257940.1	554	RP11-248E9.6
ENSG00000270344.3	8158	POC1B-AS1
ENSG00000258183.6	2841	LINC02392
ENSG00000245904.4	9627	RP11-796E2.4
ENSG00000257127.6	6810	CLLU1
ENSG00000205056.8	10626	LINC02397
ENSG00000257195.1	928	HNRNPA1P50
ENSG00000257746.2	2985	RP11-202G11.2
ENSG00000258171.2	2720	LINC02412
ENSG00000257512.1	1133	RP11-486A14.1
ENSG00000258274.1	1949	RP11-887P2.5
ENSG00000258303.1	779	RP11-887P2.6
ENSG00000136040.9	10033	PLXNC1
ENSG00000057704.13	6512	TMCC3
ENSG00000258177.1	525	RP11-394J1.2
ENSG00000257169.1	377	RP11-117N2.2
ENSG00000227825.4	3311	SLC9A7P1
ENSG00000245017.2	1918	LINC02453
ENSG00000257803.2	1454	PIGAP1
ENSG00000257642.1	549	KCCAT198
ENSG00000287957.1	3876	RP11-124O10.1
ENSG00000258136.2	1911	RP11-864J10.4
ENSG00000257221.4	2116	RP11-689B22.2
ENSG00000274598.1	664	RP11-423G4.10
ENSG00000241413.3	296	RN7SL441P
ENSG00000241680.1	375	RPL31P49
ENSG00000122986.14	3646	HVCN1
ENSG00000241286.2	850	RPL29P25
ENSG00000185847.8	5646	LINC01405
ENSG00000238168.5	395	IFITM3P5
ENSG00000226469.1	2000	ADAM1B
ENSG00000258323.1	596	RP1-267L14.3
ENSG00000257452.1	575	RP1-71H24.1
ENSG00000277566.1	577	RP11-545P7.9
ENSG00000135094.11	3005	SDS
ENSG00000258337.1	493	RP11-115H15.2
ENSG00000089250.19	13113	NOS1
ENSG00000256609.1	541	RP11-64B16.4
ENSG00000248636.7	1469	RP11-768F21.1
ENSG00000275936.1	678	RP1-278C19.8
ENSG00000256569.1	569	RP11-173P15.5
ENSG00000122971.9	2609	ACADS
ENSG00000286248.1	3578	RP11-340F14.7
ENSG00000274029.1	651	RP11-340F14.6
ENSG00000272849.1	572	RP11-347I19.8
ENSG00000256546.2	1831	AC156455.1
ENSG00000257097.1	1809	CLIP1-AS1
ENSG00000251497.2	2289	PITPNM2-AS1
ENSG00000278112.1	467	RP11-972P1.11
ENSG00000279953.1	1418	RP11-338K17.5
ENSG00000286092.1	1299	RP11-338K17.11
ENSG00000270095.1	258	RP11-214K3.18
ENSG00000279334.1	415	RP11-83B20.6
ENSG00000287242.1	2306	RP11-13J12.3
ENSG00000275212.3	4987	LINC02826
ENSG00000280398.1	700	RP3-446N13.3
ENSG00000214043.8	6453	LINC02347
ENSG00000249345.8	7796	LINC02405
ENSG00000279500.1	1565	RP11-21K12.2
ENSG00000214039.9	5374	LINC02418
ENSG00000280200.1	2027	RP11-243M5.2
ENSG00000280319.1	514	RP11-897M7.3
ENSG00000279283.1	1740	RP11-417L19.5
ENSG00000279640.1	808	RP13-977J11.6
ENSG00000182870.13	7209	GALNT9
ENSG00000279700.1	1355	RP13-554M15.2
ENSG00000275964.1	1191	RP11-61K9.3
ENSG00000233405.2	1614	LINC01046
ENSG00000232163.2	299	RPLP1P13
ENSG00000205861.13	1370	PCOTH
ENSG00000196593.9	2796	ANKRD20A19P
ENSG00000285935.1	2593	RP11-496O3.3
ENSG00000232162.1	268	USP12-AS1
ENSG00000275294.4	1098	LINC02340
ENSG00000122035.7	2623	RASL11A
ENSG00000261485.1	1351	PAN3-AS1
ENSG00000215049.3	589	PRDX2P1
ENSG00000275788.1	250	Metazoa_SRP
ENSG00000139597.18	6053	N4BP2L1
ENSG00000229800.1	1568	ATP8A2P2
ENSG00000281026.1	4890	N4BP2L2-IT2
ENSG00000277151.1	5305	RP11-380B4.3
ENSG00000261728.1	2243	RP11-307O13.1
ENSG00000287650.1	2345	RP11-98D3.2
ENSG00000287477.1	3082	RP11-206L1.3
ENSG00000229437.2	1521	LINC00366
ENSG00000237263.1	2162	MAPK6P3
ENSG00000271216.2	1927	LINC01050
ENSG00000233821.1	3907	ENOX1-AS1
ENSG00000179630.11	4479	LACC1
ENSG00000226519.2	5797	LINC00390
ENSG00000237361.3	3136	TUSC8
ENSG00000278156.2	3457	TSC22D1-AS1
ENSG00000235097.1	2036	LINC00330
ENSG00000102445.20	15923	RUBCNL
ENSG00000227848.1	552	SUCLA2-AS1
ENSG00000238086.5	3613	PPP1R26P1
ENSG00000139679.16	4350	LPAR6
ENSG00000274929.1	587	RP11-165D7.5
ENSG00000223724.1	1977	RAD17P2
ENSG00000152213.4	3618	ARL11
ENSG00000214359.3	538	RPL18P10
ENSG00000274270.1	2648	RP11-34F20.7
ENSG00000150510.17	6700	FAM124A
ENSG00000242893.3	297	RN7SL413P
ENSG00000224451.2	569	ATP5PBP1
ENSG00000231856.2	2469	RP11-327P2.5
ENSG00000234787.8	2910	LINC00458
ENSG00000287460.1	4534	RP11-536C2.2
ENSG00000277448.1	2753	LINC02338
ENSG00000235221.3	2340	LINC00383
ENSG00000280348.1	2130	RP11-552M6.1
ENSG00000228444.2	865	RP11-173B14.4
ENSG00000284809.1	592	RP11-275D4.1
ENSG00000286446.1	974	RP11-275O3.1
ENSG00000285742.1	1042	RP11-661D17.1
ENSG00000288016.1	3558	RP11-120L14.1
ENSG00000282865.1	2117	RP11-306O1.2
ENSG00000286843.1	844	RP11-71K7.1
ENSG00000247400.4	3591	DNAJC3-DT
ENSG00000286334.1	600	RP11-419D4.1
ENSG00000276573.1	223	RP11-128N14.5
ENSG00000276704.1	363	RP11-128N14.4
ENSG00000286544.1	1920	RP11-120E13.2
ENSG00000269189.1	1051	RP11-573N10.1
ENSG00000125245.14	2000	GPR18
ENSG00000169508.7	1685	GPR183
ENSG00000238241.2	4544	CCR12P
ENSG00000286757.2	8903	RP11-134O15.3
ENSG00000287330.1	1204	RP11-364F8.1
ENSG00000234551.2	1669	LINC01309
ENSG00000287923.1	3263	RP11-406G20.1
ENSG00000284966.3	10043	RP11-272L14.3
ENSG00000041515.16	8816	MYO16
ENSG00000236053.1	664	LINC01067
ENSG00000279237.1	863	RP11-212E4.1
ENSG00000224821.5	1522	COL4A2-AS2
ENSG00000277545.1	593	RP11-73M11.3
ENSG00000276916.1	418	RP11-230F18.6
ENSG00000258233.1	2936	ARHGAP42P5
ENSG00000244306.11	12311	DUXAP10
ENSG00000176253.4	5980	OR4K13
ENSG00000258515.1	478	RP11-203M5.7
ENSG00000275552.1	2671	CH17-302M23.1
ENSG00000237054.9	3194	PRMT5-AS1
ENSG00000280129.1	1625	RP11-298I3.3
ENSG00000283654.3	3229	LMLN2
ENSG00000136367.14	10242	ZFHX2
ENSG00000100867.15	7527	DHRS2
ENSG00000259334.1	937	LINC00596
ENSG00000139899.11	2692	CBLN3
ENSG00000257612.2	3614	MIR4307HG
ENSG00000257636.6	1669	G2E3-AS1
ENSG00000100473.18	4031	COCH
ENSG00000258525.2	2819	RP11-829H16.3
ENSG00000258968.2	351	RP11-829H16.5
ENSG00000259002.2	1324	RP11-671J11.7
ENSG00000259017.1	504	RP11-561B11.6
ENSG00000139865.16	8361	TTC6
ENSG00000258940.2	1359	RP11-407N17.5
ENSG00000259100.1	1699	COILP1
ENSG00000269906.1	668	RP11-248J18.2
ENSG00000258955.2	1068	LINC00519
ENSG00000258698.1	196	RP11-589M4.3
ENSG00000285774.3	1710	RP11-724F15.2
ENSG00000258413.2	1295	RP11-665C16.6
ENSG00000239686.1	348	RP11-665C16.1
ENSG00000258469.1	588	CHMP4BP1
ENSG00000248550.4	3505	OTX2-AS1
ENSG00000243801.3	282	RN7SL461P
ENSG00000258682.1	576	CTD-2002H8.2
ENSG00000180189.10	591	HMGB1P14
ENSG00000258952.2	2086	SALRNA1
ENSG00000258989.1	779	RP11-47I22.4
ENSG00000274015.2	1457	CTD-2302E22.6
ENSG00000258778.2	1227	EIF2S2P1
ENSG00000259118.5	1377	RP11-840I19.3
ENSG00000258760.1	1118	CTD-2509G16.5
ENSG00000276116.2	1521	FUT8-AS1
ENSG00000180662.8	535	RPL21P8
ENSG00000258561.2	6124	RP11-72M17.1
ENSG00000198133.9	6363	TMEM229B
ENSG00000240210.3	801	RP11-204K16.1
ENSG00000258565.1	1130	BLZF2P
ENSG00000258531.2	263	BANF1P1
ENSG00000286424.1	1391	CTD-2525P14.6
ENSG00000287310.1	1327	RP11-1046B16.4
ENSG00000273797.1	527	RP11-1046B16.3
ENSG00000100652.5	2002	SLC10A1
ENSG00000198732.11	4369	SMOC1
ENSG00000134007.5	2795	ADAM20
ENSG00000258951.1	1219	KRT18P7
ENSG00000258689.1	602	LINC01269
ENSG00000259079.1	397	RP1-261D10.1
ENSG00000258813.2	1000	RP11-109N23.4
ENSG00000258944.1	777	RP4-647C14.3
ENSG00000187105.9	4209	HEATR4
ENSG00000119636.16	4624	BBOF1
ENSG00000258769.1	451	RAP1AP
ENSG00000258439.1	542	RP11-173A8.2
ENSG00000119608.15	4826	PROX2
ENSG00000279594.1	1583	RP11-950C14.10
ENSG00000258820.5	874	RP11-293M10.2
ENSG00000119686.10	4910	FLVCR2
ENSG00000119699.8	5223	TGFB3
ENSG00000280078.1	3931	RP11-361H10.5
ENSG00000259081.1	954	RP11-488C13.6
ENSG00000266553.2	248	RN7SL356P
ENSG00000246548.3	2924	LINC02288
ENSG00000258917.1	787	ZMYND19P1
ENSG00000259106.1	551	RP11-242P2.2
ENSG00000140022.13	7812	STON2
ENSG00000185070.12	38108	FLRT2
ENSG00000258733.6	5974	LINC02328
ENSG00000140030.6	4511	GPR65
ENSG00000258867.6	9281	LINC01146
ENSG00000287437.1	2680	RP11-439L12.4
ENSG00000233208.6	6093	LINC00642
ENSG00000133962.8	5635	CATSPERB
ENSG00000260711.2	6943	RP11-747H7.3
ENSG00000140092.15	4845	FBLN5
ENSG00000258730.1	4701	ITPK1-AS1
ENSG00000133958.13	12513	UNC79
ENSG00000278396.1	530	RP11-120E11.2
ENSG00000279593.1	1998	RP11-131H24.5
ENSG00000227051.7	7819	C14orf132
ENSG00000287772.1	1818	RP11-433J8.4
ENSG00000287991.1	1637	CTD-3104H21.1
ENSG00000242888.1	814	RP11-436M15.1
ENSG00000258620.2	1560	RP11-362L22.1
ENSG00000258399.7	1985	RP11-909M7.3
ENSG00000223403.6	4655	MEG9
ENSG00000259088.1	448	CTD-2017C7.2
ENSG00000256705.3	599	CTD-2017C7.1
ENSG00000259013.2	238	RP11-1017G21.3
ENSG00000166126.11	4289	AMN
ENSG00000259515.1	828	RP11-365N19.2
ENSG00000259775.1	694	RP11-45P15.4
ENSG00000166165.13	2383	CKB
ENSG00000258851.1	553	RP11-894P9.2
ENSG00000287346.1	1681	CTD-2134A5.3
ENSG00000258736.1	723	RP11-982M15.7
ENSG00000258858.1	716	RP11-982M15.5
ENSG00000183484.12	4194	GPR132
ENSG00000242085.1	354	RPS20P33
ENSG00000270816.6	4629	LINC00221
ENSG00000278935.1	4637	RP11-173D3.4
ENSG00000279595.1	4637	RP11-854K16.4
ENSG00000280118.3	3899	RP11-385H1.1
ENSG00000287922.1	2674	RP11-30G8.3
ENSG00000254398.1	546	RP11-578F21.2
ENSG00000261480.1	557	GOLGA8M
ENSG00000259644.1	1346	RP11-680F8.4
ENSG00000179938.12	2718	GOLGA8J
ENSG00000260211.2	2529	RP13-395E19.2
ENSG00000249931.4	3231	GOLGA8K
ENSG00000261279.5	1687	ULK4P1
ENSG00000285948.1	2228	RP11-1000B6.9
ENSG00000287840.1	845	RP11-74D7.4
ENSG00000259505.1	1203	RP11-74D7.1
ENSG00000259587.3	1102	RP11-463I20.2
ENSG00000255192.6	1886	NANOGP8
ENSG00000259639.6	1619	RP11-184D12.1
ENSG00000274216.1	282	Metazoa_SRP
ENSG00000259192.1	781	AC109631.1
ENSG00000286786.1	6449	RP11-102L12.3
ENSG00000259326.1	2129	RP11-102L12.2
ENSG00000278621.1	526	THBS1-AS1
ENSG00000261136.1	3047	RP11-37C7.3
ENSG00000104081.14	5447	BMF
ENSG00000137843.12	6697	PAK6
ENSG00000273786.1	684	RP11-133K1.11
ENSG00000260648.3	4028	RP11-133K1.7
ENSG00000265814.2	264	RN7SL376P
ENSG00000188277.10	2470	C15orf62
ENSG00000137877.10	12312	SPTBN5
ENSG00000259883.2	1174	EHD4-AS1
ENSG00000246740.2	2499	PLA2G4E-AS1
ENSG00000261002.5	988	VPS39-DT
ENSG00000227973.1	396	PIN4P1
ENSG00000185607.5	1124	ACTBP7
ENSG00000224055.1	803	GAPDHP55
ENSG00000250130.1	1002	GAPDHP43
ENSG00000259659.1	653	RP11-151N17.1
ENSG00000229474.8	4956	PATL2
ENSG00000138606.19	4894	SHF
ENSG00000259520.6	4290	CTD-2651B20.3
ENSG00000259221.5	1481	CTD-2050N2.1
ENSG00000188467.11	4760	SLC24A5
ENSG00000286947.1	1003	CTD-3247H4.3
ENSG00000279665.1	575	RP11-507J18.5
ENSG00000274954.1	293	RP11-56B16.6
ENSG00000259556.2	1041	RP11-56B16.2
ENSG00000259398.1	381	RP11-430B1.1
ENSG00000259712.1	635	CTD-2184D3.5
ENSG00000259327.1	874	CTD-2184D3.6
ENSG00000231169.4	672	EEF1B2P1
ENSG00000166415.15	8573	WDR72
ENSG00000259619.2	2289	RP11-390M11.1
ENSG00000276533.1	498	RP11-139H15.5
ENSG00000285805.1	663	RP11-420M1.3
ENSG00000259293.1	2231	LIPC-AS1
ENSG00000277144.1	543	RP11-59H7.4
ENSG00000259657.1	565	PIGHP1
ENSG00000286457.1	1997	RP11-219B17.4
ENSG00000259616.2	1985	RP11-507B12.2
ENSG00000198535.5	3445	C2CD4A
ENSG00000074410.14	6998	CA12
ENSG00000239465.1	485	RP11-330L19.2
ENSG00000279268.1	226	RP11-628M2.1
ENSG00000174498.14	5514	IGDCC3
ENSG00000261544.1	428	RP11-16E23.3
ENSG00000259924.1	964	RP11-16E23.4
ENSG00000157890.18	9831	MEGF11
ENSG00000255346.10	12530	NOX5
ENSG00000261634.4	4852	PAQR5-DT
ENSG00000259215.1	391	RP11-253M7.4
ENSG00000259964.7	4603	THSD4-AS1
ENSG00000260586.2	1237	RP11-592N21.2
ENSG00000260339.1	2676	HEXA-AS1
ENSG00000261423.1	2713	TMEM202-AS1
ENSG00000261187.1	1135	RP11-1007O24.2
ENSG00000260898.6	5050	ADPGK-AS1
ENSG00000285729.1	738	RP11-907B8.2
ENSG00000183324.11	920	REC114
ENSG00000205363.7	7150	INSYN1
ENSG00000167178.16	5847	ISLR2
ENSG00000137868.19	7669	STRA6
ENSG00000261821.2	4946	CTD-2311M21.3
ENSG00000260103.2	3385	RP11-10O17.1
ENSG00000178718.7	2355	RPP25
ENSG00000198794.12	4862	SCAMP5
ENSG00000275645.1	418	RP11-817O13.9
ENSG00000276744.1	984	CTD-2562G15.3
ENSG00000260269.5	1095	CTD-2323K18.1
ENSG00000260235.1	560	CTD-2026K11.3
ENSG00000260206.1	572	CTD-2026K11.2
ENSG00000246877.1	3188	DNM1P35
ENSG00000259581.3	2705	TYRO3P
ENSG00000140368.13	4574	PSTPIP1
ENSG00000260988.1	1931	RP11-285A1.1
ENSG00000259562.2	695	RP11-762H8.2
ENSG00000259322.1	449	RP11-762H8.1
ENSG00000279235.1	683	RP11-16K12.2
ENSG00000177699.4	1900	RP11-16K12.1
ENSG00000287408.1	3169	RP11-358L4.2
ENSG00000286813.1	2194	RP11-81A1.10
ENSG00000279705.1	1551	RP11-758M2.1
ENSG00000258010.4	2205	RP11-210M15.1
ENSG00000287813.1	2261	RP11-210M15.4
ENSG00000188869.13	4977	TMC3
ENSG00000259692.6	7169	RP11-499F3.2
ENSG00000188659.10	4160	SAXO2
ENSG00000259805.1	754	RP11-382A20.5
ENSG00000260608.1	421	RP11-382A20.7
ENSG00000273747.1	688	RP11-90B9.3
ENSG00000136404.16	2496	TM6SF1
ENSG00000140600.17	3363	SH3GL3
ENSG00000259774.1	1212	RP11-182J1.13
ENSG00000276278.1	1223	RP11-182J1.3
ENSG00000259654.1	487	RP11-245C17.2
ENSG00000286505.1	2184	RP11-255M6.2
ENSG00000218052.5	5516	ADAMTS7P4
ENSG00000259367.1	660	RP11-815J21.4
ENSG00000157766.19	10914	ACAN
ENSG00000260123.2	1938	CARMAL
ENSG00000259713.1	501	RP11-429B14.1
ENSG00000259615.1	459	RP11-429B14.3
ENSG00000140527.15	4054	WDR93
ENSG00000284626.1	4014	RP11-697E2.13
ENSG00000213471.10	3902	TTLL13P
ENSG00000259177.1	458	RP11-154B12.3
ENSG00000259736.1	957	CRTC3-AS1
ENSG00000285560.1	888	CTD-3065B20.4
ENSG00000287061.1	1794	CTD-3094K11.3
ENSG00000185518.12	13710	SV2B
ENSG00000185442.13	4469	FAM174B
ENSG00000258741.4	3033	H2AZ2P1
ENSG00000258909.1	2284	RP11-164C12.2
ENSG00000259331.1	648	RP11-57P19.1
ENSG00000248441.7	13970	LINC01197
ENSG00000275016.5	8239	RP11-61O11.1
ENSG00000278146.1	249	RP11-327J17.8
ENSG00000280291.1	3089	RP11-759A24.2
ENSG00000275322.1	1133	RP11-262A16.1
ENSG00000259275.4	7083	RP11-522B15.3
ENSG00000287191.1	753	RP11-262P8.1
ENSG00000261616.1	2677	RP11-6O2.3
ENSG00000259341.2	11392	RP11-20G13.1
ENSG00000140470.15	8390	ADAMTS17
ENSG00000259356.1	1781	RP11-90E5.1
ENSG00000259755.1	720	RP11-505E24.2
ENSG00000259172.1	2590	RP11-299G20.2
ENSG00000214344.4	2054	OR4F13P
ENSG00000268836.1	547	LA16c-OS12.2
ENSG00000127578.7	4879	WFIKKN1
ENSG00000287855.1	1814	LA16c-360B4.2
ENSG00000274751.1	3867	LA16c-358B7.4
ENSG00000007516.14	6109	BAIAP3
ENSG00000260646.1	682	LA16c-385E7.1
ENSG00000131634.14	1954	TMEM204
ENSG00000280327.1	1656	LA16c-313F4.1
ENSG00000260989.1	485	LA16c-395F10.2
ENSG00000260541.1	220	LA16c-429E7.1
ENSG00000196408.12	2159	NOXO1
ENSG00000259933.6	691	RP11-304L19.1
ENSG00000260447.1	627	RP11-304L19.2
ENSG00000238098.9	6574	ABCA17P
ENSG00000279568.1	1746	RP11-20I23.5
ENSG00000276791.1	3250	CTD-2270P14.5
ENSG00000274367.1	417	LA16c-380H5.6
ENSG00000281005.1	2468	LINC00921
ENSG00000167981.7	5483	ZNF597
ENSG00000263235.1	1068	RP11-461A8.4
ENSG00000276754.1	383	RP11-461A8.5
ENSG00000185739.13	5702	SRL
ENSG00000277440.1	582	RP11-295D4.5
ENSG00000261442.1	1543	RP11-709D24.6
ENSG00000276096.1	296	Metazoa_SRP
ENSG00000140623.14	2040	SEPTIN12
ENSG00000103184.12	6463	SEC14L5
ENSG00000260882.1	438	RP11-10K17.3
ENSG00000280000.1	1768	RP11-509E10.3
ENSG00000257180.1	776	RP11-509E10.1
ENSG00000279357.1	510	RP11-475D10.4
ENSG00000261392.1	753	RP11-473I1.6
ENSG00000261617.2	5827	LINC02177
ENSG00000260756.1	1313	RP11-609N14.1
ENSG00000260310.1	435	RP11-27M24.2
ENSG00000262420.3	2597	RP11-490O6.2
ENSG00000274505.1	283	Metazoa_SRP
ENSG00000278979.1	1678	RP11-165M1.1
ENSG00000262732.1	4959	CTD-2135D7.2
ENSG00000276564.1	2403	CTA-276F8.1
ENSG00000263257.3	1777	RP11-65J21.4
ENSG00000207425.1	100	Y_RNA
ENSG00000261819.1	1902	RP11-680G24.4
ENSG00000275910.1	563	RP11-680G24.6
ENSG00000207294.1	100	Y_RNA
ENSG00000257391.1	2118	MIR3180-4
ENSG00000280429.1	1743	AF001548.3
ENSG00000206706.1	100	Y_RNA
ENSG00000279490.1	2755	CTD-2576D5.1
ENSG00000103489.12	11083	XYLT1
ENSG00000279410.1	1370	RP11-1102P22.3
ENSG00000286849.1	1607	RP11-567P19.3
ENSG00000260945.1	551	RP11-916L7.1
ENSG00000206927.1	100	Y_RNA
ENSG00000261357.1	704	RP11-626G11.1
ENSG00000280265.1	1256	CTA-363E6.3
ENSG00000169347.17	4046	GP2
ENSG00000158486.13	14960	DNAH3
ENSG00000261596.2	828	CTB-31N19.3
ENSG00000155719.18	7541	OTOA
ENSG00000287739.1	1423	RP11-101E7.5
ENSG00000260635.1	423	RP11-21M24.3
ENSG00000260790.1	1455	CDR2-DT
ENSG00000261528.2	726	CCNYL7
ENSG00000260751.2	1024	CTD-2196E14.6
ENSG00000260714.1	4007	RP11-266L9.1
ENSG00000260034.1	7990	LCMT1-AS2
ENSG00000103522.16	5455	IL21R
ENSG00000259954.1	2615	IL21R-AS1
ENSG00000261736.1	592	AC002551.1
ENSG00000270118.1	371	RP11-57A19.5
ENSG00000184730.11	3798	APOBR
ENSG00000275441.1	432	RP11-666O2.2
ENSG00000240634.1	694	RP11-1348G14.1
ENSG00000260796.1	540	RP11-1348G14.5
ENSG00000261766.1	544	RP11-22P6.2
ENSG00000196296.14	4544	ATP2A1
ENSG00000260367.2	1478	RP11-264B17.4
ENSG00000260727.2	538	SLC7A5P1
ENSG00000185905.4	2569	C16orf54
ENSG00000174992.8	3116	ZG16
ENSG00000149922.11	3174	TBX6
ENSG00000260487.1	528	RP11-297C4.3
ENSG00000235560.4	1832	AC002310.12
ENSG00000260167.1	482	RP11-146F11.5
ENSG00000222287.1	99	RNU6-1043P
ENSG00000280211.1	2502	RP11-2C24.3
ENSG00000260083.2	2162	MIR762HG
ENSG00000279196.1	3641	RP11-1072A3.3
ENSG00000260911.2	449	RP11-196G11.2
ENSG00000052344.16	2975	PRSS8
ENSG00000156886.12	4388	ITGAD
ENSG00000131797.12	6235	CLUHP3
ENSG00000230267.7	6046	HERC2P4
ENSG00000260141.1	1506	RP11-19N8.4
ENSG00000261405.2	893	RP11-23E10.4
ENSG00000256642.1	1452	LINC00273
ENSG00000279165.1	1904	CTD-2144E22.9
ENSG00000261369.1	870	RP11-474B12.1
ENSG00000261231.6	3019	LINC02133
ENSG00000121270.16	8469	ABCC11
ENSG00000240793.1	384	UBA52P8
ENSG00000287469.1	4498	RP11-98C8.2
ENSG00000279249.3	27803	RP11-491F9.1
ENSG00000278909.1	3365	RP11-401P9.7
ENSG00000167208.15	5750	SNX20
ENSG00000167207.14	6873	NOD2
ENSG00000280344.1	2833	AC009166.7
ENSG00000260963.2	3253	RP11-297L17.2
ENSG00000277639.2	1983	RP11-467J12.4
ENSG00000280392.1	3443	RP11-357N13.6
ENSG00000260194.1	739	RP11-357N13.2
ENSG00000280454.1	180	ENSG00000280454
ENSG00000283689.1	1064	RP11-434E6.5
ENSG00000279030.1	2160	RP11-212I21.3
ENSG00000261997.1	3828	RP11-212I21.4
ENSG00000261270.1	601	RP11-325K4.3
ENSG00000087237.12	3391	CETP
ENSG00000279019.1	3691	RP11-407G23.2
ENSG00000276663.1	565	RP11-407G23.7
ENSG00000260038.1	358	RP11-407G23.4
ENSG00000006210.7	5960	CX3CL1
ENSG00000261633.1	556	RP11-405F3.5
ENSG00000070729.14	7310	CNGB1
ENSG00000159648.13	3103	TEPP
ENSG00000103034.14	9647	NDRG4
ENSG00000245768.7	4474	RP11-410D17.2
ENSG00000260115.1	714	CTC-420A11.2
ENSG00000166546.14	7381	BEAN1
ENSG00000261519.3	1910	RP11-403P17.4
ENSG00000260558.2	1090	RP11-63M22.1
ENSG00000261386.2	1184	CTD-2012K14.6
ENSG00000159753.14	7630	CARMIL2
ENSG00000102904.15	3852	TSNAXIP1
ENSG00000261864.1	549	RP11-67A1.2
ENSG00000262514.1	1187	RP11-96D1.9
ENSG00000259797.1	428	RP11-96D1.3
ENSG00000287760.1	1062	RP11-71L14.5
ENSG00000260084.1	547	RP11-615I2.1
ENSG00000244378.1	2368	RPS2P45
ENSG00000261602.1	575	CTD-2033A16.1
ENSG00000157322.17	6140	CLEC18A
ENSG00000265648.2	284	RN7SL279P
ENSG00000157423.18	28702	HYDIN
ENSG00000260612.1	1018	RP11-432I5.4
ENSG00000260664.2	5253	AC004158.3
ENSG00000259209.3	1697	RP5-991G20.2
ENSG00000279757.1	459	CTD-2326C4.1
ENSG00000279591.1	970	AC002044.1
ENSG00000275236.1	1460	AC009120.11
ENSG00000261058.1	510	RP11-252E2.2
ENSG00000168925.12	2196	CTRB1
ENSG00000240338.6	1441	RP11-331F4.4
ENSG00000261476.1	852	RP11-77K12.3
ENSG00000260701.2	3381	RP11-449J10.1
ENSG00000166509.12	3002	CLEC3A
ENSG00000279887.1	1347	RP11-264L1.1
ENSG00000280274.1	1294	RP11-556H2.1
ENSG00000166455.14	2376	C16orf46
ENSG00000260229.1	497	PPIAP51
ENSG00000279841.1	1846	RP11-274A11.4
ENSG00000086696.11	9529	HSD17B2
ENSG00000280044.1	221	RP11-22H5.1
ENSG00000260832.1	1493	CTD-3253I12.1
ENSG00000250685.7	2870	RP11-486L19.2
ENSG00000261243.1	596	RP11-517C16.4
ENSG00000261471.1	2434	RP11-61F12.1
ENSG00000285848.1	1331	RP11-254F19.5
ENSG00000260340.1	598	LINC02176
ENSG00000153789.13	1868	CIBAR2
ENSG00000260417.1	3455	CTD-2542L18.1
ENSG00000268388.6	6880	FENDRR
ENSG00000261175.6	5840	LINC02188
ENSG00000154118.13	6320	JPH3
ENSG00000287351.1	1312	RP1-168P16.4
ENSG00000270832.1	568	RP1-168P16.3
ENSG00000260259.1	721	LINC02166
ENSG00000221819.6	994	GAS8-AS1
ENSG00000222019.7	2340	URAHP
ENSG00000272636.4	6462	DOC2B
ENSG00000262708.1	594	RP11-411G7.2
ENSG00000074660.16	4958	SCARF1
ENSG00000262810.1	528	RP11-667K14.5
ENSG00000262402.1	475	MCUR1P1
ENSG00000262480.2	661	SAMD11P1
ENSG00000239884.3	279	RN7SL608P
ENSG00000221882.4	2674	OR3A2
ENSG00000240898.1	483	RP11-48B14.1
ENSG00000263882.2	290	RN7SL774P
ENSG00000183018.9	4068	SPNS2
ENSG00000262678.1	542	CAMTA2-AS1
ENSG00000180626.10	5300	ZNF594
ENSG00000284837.1	1821	RP11-803F22.1
ENSG00000108839.12	2650	ALOX12
ENSG00000141505.12	3748	ASGR1
ENSG00000181885.18	2492	CLDN7
ENSG00000259224.2	1697	SLC35G6
ENSG00000209582.1	135	SNORA48
ENSG00000238917.1	142	SNORD10
ENSG00000129244.9	3464	ATP1B2
ENSG00000200463.1	134	SNORD118
ENSG00000198844.12	5292	ARHGEF15
ENSG00000264067.1	641	RP11-401O9.3
ENSG00000187824.9	3215	TMEM220
ENSG00000007174.18	16941	DNAH9
ENSG00000241185.2	1000	RPL21P122
ENSG00000141028.6	564	CDRT15P1
ENSG00000230647.2	1250	AC022816.2
ENSG00000279567.1	555	RP11-849N15.5
ENSG00000265401.1	461	RP11-138I1.4
ENSG00000264739.1	2166	RP11-138I1.2
ENSG00000128438.10	5250	TBC1D27P
ENSG00000287910.1	1508	RP11-416I2.3
ENSG00000263624.1	1231	RP11-45M22.3
ENSG00000266498.1	686	RP11-45M22.5
ENSG00000237328.1	724	RAI1-AS1
ENSG00000226746.2	2844	SMCR5
ENSG00000279428.1	3130	RP11-258F1.2
ENSG00000228000.1	748	RPL7AP65
ENSG00000171931.13	4388	FBXW10
ENSG00000264273.1	463	CTD-2145A24.4
ENSG00000235397.1	1190	EPN2-AS1
ENSG00000166482.12	2102	MFAP4
ENSG00000264932.3	563	CTD-2104P17.2
ENSG00000266126.1	366	RP11-209D14.4
ENSG00000287490.1	3233	RP11-434D2.13
ENSG00000230528.7	3643	NOS2P3
ENSG00000266885.2	3644	RP11-744K17.8
ENSG00000265801.1	430	RP11-720N19.2
ENSG00000260019.2	3405	LINC01992
ENSG00000109072.14	1904	VTN
ENSG00000277450.1	307	CTB-96E2.10
ENSG00000109107.14	2612	ALDOC
ENSG00000267729.1	197	AC010761.14
ENSG00000265845.2	996	RP11-20B24.5
