Geneid	Length	gene_name
ENSG00000205923.3	1383	CEMP1
ENSG00000140992.19	10911	PDPK1
ENSG00000261613.2	2001	RP11-20I23.13
ENSG00000269937.1	3626	RP11-20I23.8
ENSG00000261140.1	459	RP11-20I23.6
ENSG00000215154.6	2751	AC141586.5
ENSG00000205918.9	4426	PDPK2P
ENSG00000260565.7	11465	ERVK13-1
ENSG00000167977.9	3372	KCTD5
ENSG00000172382.10	5920	PRSS27
ENSG00000205913.7	6556	SRRM2-AS1
ENSG00000167978.17	12969	SRRM2
ENSG00000103363.15	1111	ELOB
ENSG00000162076.13	1338	FLYWCH2
ENSG00000059122.17	8425	FLYWCH1
ENSG00000131650.14	2342	KREMEN2
ENSG00000127564.17	4974	PKMYT1
ENSG00000162073.14	2942	PAQR4
ENSG00000262152.7	6061	LINC00514
ENSG00000272079.2	1269	LA16c-380H5.5
ENSG00000006327.14	1801	TNFRSF12A
ENSG00000103145.11	1428	HCFC1R1
ENSG00000131652.14	1860	THOC6
ENSG00000261971.8	7247	MMP25-AS1
ENSG00000263072.8	13951	ZNF213-AS1
ENSG00000122386.11	2330	ZNF205
ENSG00000085644.14	6442	ZNF213
ENSG00000228146.8	3538	CASP16P
ENSG00000262668.2	1851	AJ003147.9
ENSG00000010539.12	7498	ZNF200
ENSG00000103313.13	4826	MEFV
ENSG00000006194.10	6403	ZNF263
ENSG00000162086.16	8063	ZNF75A
ENSG00000232196.4	1690	MTRNR2L4
ENSG00000140987.20	4445	ZSCAN32
ENSG00000103343.13	2890	ZNF174
ENSG00000122390.19	7349	NAA60
ENSG00000103351.13	7746	CLUAP1
ENSG00000262312.2	2955	LA16c-390H2.4
ENSG00000188827.11	8599	SLX4
ENSG00000213918.11	11249	DNASE1
ENSG00000126602.11	5183	TRAP1
ENSG00000005339.15	15479	CREBBP
ENSG00000262185.3	2721	LINC02861
ENSG00000162104.10	10613	ADCY9
ENSG00000262468.6	5237	LINC01569
ENSG00000090447.12	7867	TFAP4
ENSG00000126603.9	4657	GLIS2
ENSG00000217930.8	2331	PAM16
ENSG00000262712.1	1949	RP11-295D4.1
ENSG00000280063.1	1955	RP11-295D4.3
ENSG00000262246.6	8793	CORO7
ENSG00000168140.5	2816	VASN
ENSG00000103423.14	7071	DNAJA3
ENSG00000153406.14	3427	NMRAL1
ENSG00000103415.12	3377	HMOX2
ENSG00000089486.17	4274	CDIP1
ENSG00000261789.1	1662	RP11-709D24.5
ENSG00000153443.13	3591	UBALD1
ENSG00000102858.13	10185	MGRN1
ENSG00000168101.14	2068	NUDT16L1
ENSG00000168096.15	7868	ANKS3
ENSG00000103199.14	6463	ZNF500
ENSG00000067836.13	3613	ROGDI
ENSG00000140632.17	5416	GLYR1
ENSG00000118900.15	8592	UBN1
ENSG00000103174.13	5484	NAGPA
ENSG00000033011.14	10637	ALG1
ENSG00000118894.15	3135	EEF2KMT
ENSG00000285567.2	1928	RP11-382N13.7
ENSG00000078328.23	15742	RBFOX1
ENSG00000260289.2	2677	CTD-2535I10.1
ENSG00000067365.15	8254	METTL22
ENSG00000183044.12	9713	ABAT
ENSG00000184857.8	1972	TMEM186
ENSG00000140650.13	12581	PMM2
ENSG00000153048.11	5577	CARHSP1
ENSG00000283516.1	1627	LITAFD
ENSG00000187555.16	8623	USP7
ENSG00000182831.12	15874	C16orf72
ENSG00000287830.1	1797	RP11-297M9.3
ENSG00000166669.13	6391	ATF7IP2
ENSG00000279662.1	4439	RP11-609N14.4
ENSG00000213853.10	8652	EMP2
ENSG00000256013.1	533	RP11-27M24.1
ENSG00000103274.11	1955	NUBP1
ENSG00000166676.17	5772	TVP23A
ENSG00000179583.20	20763	CIITA
ENSG00000182108.11	6692	DEXI
ENSG00000038532.16	12523	CLEC16A
ENSG00000175643.10	3611	RMI2
ENSG00000188897.9	12027	CTD-3088G3.8
ENSG00000262999.1	2279	CTD-3088G3.6
ENSG00000189067.14	5058	LITAF
ENSG00000184602.6	3264	SNN
ENSG00000153066.13	4268	TXNDC11
ENSG00000122299.12	7067	ZC3H7A
ENSG00000171490.13	6162	RSL1D1
ENSG00000103342.13	8054	GSPT1
ENSG00000261216.1	384	RP11-166B2.5
ENSG00000234719.9	2833	NPIPB2
ENSG00000048471.14	11299	SNX29
ENSG00000103381.12	6354	CPPED1
ENSG00000237515.9	10180	SHISA9
ENSG00000175595.16	15850	ERCC4
ENSG00000262097.2	5096	LINC02185
ENSG00000186260.17	16580	MRTFB
ENSG00000262454.4	6049	MIR193BHG
ENSG00000140694.17	9284	PARN
ENSG00000242430.3	272	RN7SL274P
ENSG00000103429.11	4285	BFAR
ENSG00000261523.1	579	RP11-82O18.2
ENSG00000261695.1	579	RP11-719K4.6
ENSG00000254852.8	1428	NPIPA2
ENSG00000103512.15	5776	NOMO1
ENSG00000183458.14	6919	PKD1P3
ENSG00000183426.17	7366	NPIPA1
ENSG00000179889.19	9410	PDXDC1
ENSG00000157045.9	3539	NTAN1
ENSG00000085721.13	4139	RRN3
ENSG00000260735.2	2598	RP11-72I8.1
ENSG00000188599.17	1437	NPIPP1
ENSG00000270580.5	3043	PKD1P6-NPIPP1
ENSG00000250251.6	6015	PKD1P6
ENSG00000183793.14	1516	NPIPA5
ENSG00000156968.9	6012	MPV17L
ENSG00000166780.11	3508	BMERB1
ENSG00000166783.22	10906	MARF1
ENSG00000072864.16	8217	NDE1
ENSG00000280206.1	882	CTB-193M12.5
ENSG00000133392.18	17729	MYH11
ENSG00000133393.13	2392	CEP20
ENSG00000103222.20	8736	ABCC1
ENSG00000091262.17	6908	ABCC6
ENSG00000103226.19	12002	NOMO3
ENSG00000244257.5	6805	PKD1P1
ENSG00000183889.12	7897	AC138969.4
ENSG00000214967.5	1401	NPIPA7
ENSG00000260126.2	1014	RP11-14N9.2
ENSG00000205746.9	6804	PKD1P4
ENSG00000233024.7	3030	NPIPA9
ENSG00000254681.6	10291	PKD1P5
ENSG00000185164.15	6801	NOMO2
ENSG00000134419.15	6679	RPS15A
ENSG00000260342.2	764	RP11-1035H13.3
ENSG00000170540.15	3558	ARL6IP1
ENSG00000157106.17	25935	SMG1
ENSG00000170537.13	5638	TMC7
ENSG00000167186.11	4105	COQ7
ENSG00000205730.7	7698	ITPRIPL2
ENSG00000261759.1	1137	RP11-626G11.3
ENSG00000261210.8	3411	CLEC19A
ENSG00000006007.12	4390	GDE1
ENSG00000103540.16	10142	CCP110
ENSG00000103544.15	9767	VPS35L
ENSG00000103550.14	7758	KNOP1
ENSG00000174628.16	4993	IQCK
ENSG00000066813.14	8158	ACSM2B
ENSG00000066654.14	6501	THUMPD1
ENSG00000196678.14	6761	ERI2
ENSG00000005189.20	4111	REXO5
ENSG00000188215.10	6222	DCUN1D3
ENSG00000102897.10	3593	LYRM1
ENSG00000011638.11	2558	TMEM159
ENSG00000175311.7	4323	ANKS4B
ENSG00000189149.12	2746	CRYM-AS1
ENSG00000169246.16	4717	NPIPB3
ENSG00000180747.15	7107	SMG1P3
ENSG00000287809.1	1715	CTB-31N19.7
ENSG00000197006.14	6953	METTL9
ENSG00000185864.17	8025	NPIPB4
ENSG00000185710.9	6290	SMG1P4
ENSG00000140740.11	4589	UQCRC2
ENSG00000185716.12	6231	MOSMO
ENSG00000103319.12	8030	EEF2K
ENSG00000058600.16	9486	POLR3E
ENSG00000140743.8	3950	CDR2
ENSG00000257122.5	3366	RRN3P3
ENSG00000237296.9	7046	SMG1P1
ENSG00000243716.10	10005	NPIPB5
ENSG00000103404.15	12199	USP31
ENSG00000280400.1	466	RP11-20G6.1
ENSG00000168434.13	4352	COG7
ENSG00000280039.1	4301	RN7SKP23
ENSG00000259782.2	837	CTD-2270L9.2
ENSG00000103365.15	8231	GGA2
ENSG00000103356.18	6990	EARS2
ENSG00000103353.16	8260	UBFD1
ENSG00000004779.10	1548	NDUFAB1
ENSG00000083093.10	4747	PALB2
ENSG00000166847.10	12683	DCTN5
ENSG00000166851.15	4760	PLK1
ENSG00000134398.15	4740	ERN2
ENSG00000260072.1	6510	CTD-2313J23.1
ENSG00000122257.20	10475	RBBP6
ENSG00000090905.19	12968	TNRC6A
ENSG00000140750.17	9903	ARHGAP17
ENSG00000262155.2	5675	LINC02175
ENSG00000260448.6	2152	LCMT1-AS1
ENSG00000205629.12	2604	LCMT1
ENSG00000155592.16	7884	ZKSCAN2
ENSG00000260580.1	717	RP11-142A12.1
ENSG00000169189.17	3745	NSMCE1
ENSG00000077238.14	5884	IL4R
ENSG00000077235.18	11562	GTF3C1
ENSG00000047578.13	9784	KATNIP
ENSG00000261329.6	5314	CTD-2049O4.1
ENSG00000169180.12	7113	XPO6
ENSG00000283662.1	2681	RP11-57A19.7
ENSG00000246465.1	2481	RP11-57A19.2
ENSG00000198156.10	2135	NPIPB6
ENSG00000261832.6	4192	RP11-435I10.4
ENSG00000233232.7	1697	NPIPB7
ENSG00000188603.22	9813	CLN3
ENSG00000176046.9	5508	NUPR1
ENSG00000288656.1	3895	RP11-666O2.7
ENSG00000176476.9	2124	SGF29
ENSG00000197165.11	2216	SULT1A2
ENSG00000196502.12	10161	SULT1A1
ENSG00000184110.15	6925	EIF3C
ENSG00000251417.2	1963	RP11-1348G14.4
ENSG00000168488.19	6544	ATXN2L
ENSG00000260570.1	295	RP11-24N18.1
ENSG00000178952.11	2211	TUFM
ENSG00000178188.15	7145	SH2B1
ENSG00000260442.5	583	ATP2A1-AS1
ENSG00000177548.13	4498	RABEP2
ENSG00000176953.12	5738	NFATC2IP
ENSG00000260853.2	3275	RP11-264B17.2
ENSG00000169682.18	3792	SPNS1
ENSG00000261067.7	5296	RP11-264B17.3
ENSG00000213658.12	4431	LAT
ENSG00000260908.1	2180	CTB-134H23.3
ENSG00000198106.8	4818	RP11-231C14.7
ENSG00000254206.5	4398	NPIPB11
ENSG00000261740.6	3417	BOLA2-SMG1P6
ENSG00000181625.17	2462	SLX1B
ENSG00000260280.5	4054	SLX1B-SULT1A4
ENSG00000213648.11	1945	SULT1A4
ENSG00000169203.16	4331	NPIPB12
ENSG00000197471.12	7382	SPN
ENSG00000103485.19	3680	QPRT
ENSG00000260719.1	1656	AC009133.17
ENSG00000079616.13	4311	KIF22
ENSG00000103495.14	3512	MAZ
ENSG00000259952.1	547	AC009133.15
ENSG00000238045.9	4039	AC009133.12
ENSG00000167371.21	3755	PRRT2
ENSG00000280893.1	2252	AC009133.23
ENSG00000280789.2	3874	PAGR1
ENSG00000013364.19	6141	MVP
ENSG00000103502.14	3003	CDIPT
ENSG00000174938.15	4113	SEZ6L2
ENSG00000174939.11	2312	ASPHD1
ENSG00000174943.11	6458	KCTD13
ENSG00000279789.1	2194	CTD-2574D22.3
ENSG00000247735.2	1762	CTD-2574D22.2
ENSG00000149932.17	2377	TMEM219
ENSG00000149930.18	8831	TAOK2
ENSG00000149929.16	3560	HIRIP3
ENSG00000169592.15	5655	INO80E
ENSG00000149927.18	6368	DOC2A
ENSG00000149926.13	4920	TLCD3B
ENSG00000285043.3	3318	CTD-2515O10.6
ENSG00000149925.22	3829	ALDOA
ENSG00000149923.14	2733	PPP4C
ENSG00000090238.12	3181	YPEL3
ENSG00000261367.1	553	RP11-455F5.4
ENSG00000275371.1	1061	RP11-455F5.6
ENSG00000102882.12	3669	MAPK3
ENSG00000102879.16	4779	CORO1A
ENSG00000169627.9	1367	BOLA2B
ENSG00000132207.18	2476	SLX1A
ENSG00000213599.10	4611	SLX1A-SULT1A3
ENSG00000261052.6	2561	SULT1A3
ENSG00000258130.8	2707	RP11-347C12.3
ENSG00000198064.13	5202	NPIPB13
ENSG00000183604.14	4791	SMG1P5
ENSG00000169217.9	3713	CD2BP2
ENSG00000169221.14	6929	TBC1D10B
ENSG00000180035.13	3726	ZNF48
ENSG00000180096.12	4217	SEPTIN1
ENSG00000179965.12	5527	ZNF771
ENSG00000179958.10	1564	DCTPP1
ENSG00000179918.19	2244	SEPHS2
ENSG00000005844.19	9864	ITGAL
ENSG00000169957.10	2369	ZNF768
ENSG00000169951.10	2989	ZNF764
ENSG00000229809.9	2290	ZNF688
ENSG00000197162.10	4950	ZNF785
ENSG00000156853.13	4162	ZNF689
ENSG00000156858.12	3764	PRR14
ENSG00000156860.16	7214	FBRS
ENSG00000261840.3	1148	RP11-146F11.1
ENSG00000080603.17	13644	SRCAP
ENSG00000282034.1	11692	RP11-2C24.9
ENSG00000156873.16	7486	PHKG2
ENSG00000196118.12	2592	CCDC189
ENSG00000103549.22	6286	RNF40
ENSG00000102870.6	6083	ZNF629
ENSG00000099385.12	3740	BCL7C
ENSG00000260852.1	3951	FBXL19-AS1
ENSG00000099364.18	4865	FBXL19
ENSG00000175938.7	2641	ORAI3
ENSG00000099381.19	6526	SETD1A
ENSG00000099377.14	2490	HSD3B7
ENSG00000099365.11	5206	STX1B
ENSG00000103496.15	4055	STX4
ENSG00000232748.3	3593	RP11-196G11.6
ENSG00000167394.13	3855	ZNF668
ENSG00000167395.10	8635	ZNF646
ENSG00000151006.7	5501	PRSS53
ENSG00000167397.15	2190	VKORC1
ENSG00000103507.14	3873	BCKDK
ENSG00000103510.20	5726	KAT8
ENSG00000278133.1	756	RP11-196G11.5
ENSG00000089280.19	6989	FUS
ENSG00000177238.14	8430	TRIM72
ENSG00000176723.10	4568	ZNF843
ENSG00000260267.1	3026	RP11-452L6.5
ENSG00000140691.18	5545	ARMC5
ENSG00000280132.1	1905	RP11-452L6.6
ENSG00000140682.19	5403	TGFB1I1
ENSG00000140675.13	4468	SLC5A2
ENSG00000140688.17	3608	RUSF1
ENSG00000197302.10	9816	ZNF720
ENSG00000185947.15	6284	ZNF267
ENSG00000260628.5	2227	RP11-1166P10.1
ENSG00000279997.1	688	RP11-56L13.3
ENSG00000260644.6	6078	HERC2P5
ENSG00000261599.6	5985	HERC2P8
ENSG00000260518.2	2288	BMS1P8
ENSG00000280180.1	5731	RP11-244B22.10
ENSG00000171241.9	6175	SHCBP1
ENSG00000069329.18	9733	VPS35
ENSG00000091651.9	4309	ORC6
ENSG00000140795.13	10644	MYLK3
ENSG00000155330.10	7216	C16orf87
ENSG00000166123.14	6362	GPT2
ENSG00000069345.12	4951	DNAJA2
ENSG00000171208.10	7429	NETO2
ENSG00000129636.13	7719	ITFG1
ENSG00000102893.16	11822	PHKB
ENSG00000102910.14	9953	LONP2
ENSG00000280067.1	2304	CTD-2600H12.2
ENSG00000196470.12	6688	SIAH1
ENSG00000275909.1	282	Metazoa_SRP
ENSG00000102921.8	7810	N4BP1
ENSG00000261751.1	2085	RP11-305A4.3
ENSG00000205423.12	4178	CNEP1R1
ENSG00000273829.1	288	Metazoa_SRP
ENSG00000155393.13	5039	HEATR3
ENSG00000121274.14	8592	TENT4B
ENSG00000121281.13	8595	ADCY7
ENSG00000166164.16	8546	BRD7
ENSG00000261644.2	3409	CYLD-AS1
ENSG00000083799.18	12952	CYLD
ENSG00000260620.1	511	RP11-883G14.4
ENSG00000285367.1	8149	RP11-437L7.2
ENSG00000224578.5	1924	HNRNPA1P48
ENSG00000260975.1	559	RP11-142G1.3
ENSG00000177200.18	16546	CHD9
ENSG00000261056.2	1569	RP11-454F8.2
ENSG00000260078.3	4322	RP11-44F14.1
ENSG00000261804.2	1394	RP11-44F14.2
ENSG00000103479.17	8110	RBL2
ENSG00000166971.17	5195	AKTIP
ENSG00000103494.16	14211	RPGRIP1L
ENSG00000140718.21	21379	FTO
ENSG00000261630.1	547	RP11-357N13.3
ENSG00000177508.12	2935	IRX3
ENSG00000277559.1	1458	RP11-434E6.4
ENSG00000245694.10	14708	CRNDE
ENSG00000176842.15	2842	IRX5
ENSG00000087245.13	4706	MMP2
ENSG00000087253.13	7361	LPCAT2
ENSG00000246379.8	9197	RP11-461O7.1
ENSG00000159461.15	5765	AMFR
ENSG00000167005.14	5930	NUDT21
ENSG00000087263.17	5779	OGFOD1
ENSG00000125124.14	16813	BBS2
ENSG00000125148.7	914	MT2A
ENSG00000169715.15	1052	MT1E
ENSG00000205364.4	511	MT1M
ENSG00000255986.6	1001	MT1JP
ENSG00000187193.9	1727	MT1X
ENSG00000102900.13	11123	NUP93
ENSG00000051108.15	5062	HERPUD1
ENSG00000140853.16	12386	NLRC5
ENSG00000140848.17	7737	CPNE2
ENSG00000279803.1	2285	RP11-407G23.5
ENSG00000172775.17	4347	PSME3IP1
ENSG00000285979.1	3524	RP11-407G23.8
ENSG00000159579.14	6058	RSPRY1
ENSG00000102931.8	1994	ARL2BP
ENSG00000102934.10	8705	PLLP
ENSG00000102962.5	2917	CCL22
ENSG00000005194.15	3383	CIAPIN1
ENSG00000088682.14	4319	COQ9
ENSG00000102978.13	3666	POLR2C
ENSG00000125170.11	4786	DOK4
ENSG00000135736.6	2551	CCDC102A
ENSG00000205336.14	9011	ADGRG1
ENSG00000140854.13	4576	KATNB1
ENSG00000140859.16	9600	KIFC3
ENSG00000166188.3	5027	ZNF319
ENSG00000103005.12	8233	USB1
ENSG00000102996.5	4231	MMP15
ENSG00000070761.8	2302	CFAP20
ENSG00000260927.2	4793	RP11-459F6.3
ENSG00000070770.10	10363	CSNK2A2
ENSG00000103021.9	5927	CCDC113
ENSG00000181938.14	5108	GINS3
ENSG00000103037.12	7739	SETD6
ENSG00000125107.19	10851	CNOT1
ENSG00000103042.9	6657	SLC38A7
ENSG00000125166.13	3751	GOT2
ENSG00000275808.1	282	Metazoa_SRP
ENSG00000224631.4	566	RPS27AP16
ENSG00000150394.14	13529	CDH8
ENSG00000261653.1	1129	RP11-21L1.1
ENSG00000260834.1	1464	RP11-256I9.2
ENSG00000286928.1	2048	CTD-2258A20.6
ENSG00000166548.17	10339	TK2
ENSG00000260755.1	511	RP11-403P17.3
ENSG00000217555.13	1161	CKLF
ENSG00000254788.7	1413	CKLF-CMTM1
ENSG00000089505.18	1465	CMTM1
ENSG00000140931.20	3123	CMTM3
ENSG00000183723.13	8153	CMTM4
ENSG00000135720.13	8089	DYNC1LI2
ENSG00000246777.1	2894	RP11-61A14.4
ENSG00000249961.10	3431	TERB1
ENSG00000159593.15	4790	NAE1
ENSG00000172840.7	8215	PDP2
ENSG00000166595.12	1060	CIAO2B
ENSG00000172831.14	5343	CES2
ENSG00000172828.13	4928	CES3
ENSG00000172824.16	4353	CES4A
ENSG00000280334.1	2810	RP11-361L15.5
ENSG00000067955.15	4652	CBFB
ENSG00000125149.12	5987	C16orf70
ENSG00000237172.4	2702	B3GNT9
ENSG00000102871.16	2173	TRADD
ENSG00000135722.9	3129	FBXL8
ENSG00000265690.7	2009	RP11-5A19.5
ENSG00000102878.18	3913	HSF4
ENSG00000140939.14	2992	NOL3
ENSG00000196123.13	4783	KIAA0895L
ENSG00000205250.9	3596	E2F4
ENSG00000102890.16	2575	ELMO3
ENSG00000280163.1	1675	CTC-277H1.6
ENSG00000125122.16	2807	LRRC29
ENSG00000168701.19	1787	TMEM208
ENSG00000135723.14	5230	FHOD1
ENSG00000135740.17	5420	SLC9A5
ENSG00000262691.1	2677	CTC-277H1.7
ENSG00000196155.13	7328	PLEKHG4
ENSG00000168676.11	7380	KCTD19
ENSG00000159708.18	4018	LRRC36
ENSG00000159714.12	3531	ZDHHC1
ENSG00000159720.12	8156	ATP6V0D1
ENSG00000270049.3	4828	ATP6V0D1-DT
ENSG00000039523.20	6729	RIPOR1
ENSG00000280214.1	2121	CTD-2012K14.5
ENSG00000102974.16	10106	CTCF
ENSG00000102977.17	3223	ACD
ENSG00000102981.10	1484	PARD6A
ENSG00000124074.12	2665	ENKD1
ENSG00000141098.13	8592	GFOD2
ENSG00000141084.11	6456	RANBP10
ENSG00000102901.13	5660	CENPT
ENSG00000168286.3	1876	THAP11
ENSG00000102898.12	3704	NUTF2
ENSG00000038358.15	6140	EDC4
ENSG00000159792.10	3993	PSKH1
ENSG00000141086.18	2666	CTRL
ENSG00000261884.2	5685	CTC-479C5.12
ENSG00000205220.12	1626	PSMB10
ENSG00000213398.8	2625	LCAT
ENSG00000124067.17	8298	SLC12A4
ENSG00000167264.18	4175	DUS2
ENSG00000182810.7	2317	DDX28
ENSG00000072736.19	8806	NFATC3
ENSG00000263276.1	3022	RP11-96D1.10
ENSG00000103066.13	4460	PLA2G15
ENSG00000103064.15	7588	SLC7A6
ENSG00000103061.13	5230	SLC7A6OS
ENSG00000279649.1	2704	RP11-96D1.8
ENSG00000132600.17	9554	PRMT7
ENSG00000103056.12	6984	SMPD3
ENSG00000184939.16	7015	ZFP90
ENSG00000275383.1	3043	RP11-615I2.6
ENSG00000062038.15	6392	CDH3
ENSG00000039068.20	6076	CDH1
ENSG00000103047.8	6914	TANGO6
ENSG00000103044.11	5200	HAS3
ENSG00000286140.1	2761	DERPC
ENSG00000168802.14	3382	CHTF8
ENSG00000141076.18	5600	UTP4
ENSG00000168807.16	9875	SNTB2
ENSG00000260914.3	1284	RP11-343C2.11
ENSG00000132612.16	5676	VPS4A
ENSG00000213380.16	7851	COG8
ENSG00000258429.2	2859	PDF
ENSG00000272617.3	887	RP11-343C2.12
ENSG00000260371.1	564	RP11-343C2.9
ENSG00000132603.15	4744	NIP7
ENSG00000132604.11	5634	TERF2
ENSG00000103018.17	6807	CYB5B
ENSG00000102908.22	16401	NFAT5
ENSG00000260772.1	1588	RP11-311C24.1
ENSG00000181019.13	2971	NQO1
ENSG00000141101.13	2101	NOB1
ENSG00000198373.13	8993	WWP2
ENSG00000196696.13	6223	PDXDC2P-NPIPB14P
ENSG00000226232.8	1728	NPIPB14P
ENSG00000255185.6	2707	PDXDC2P
ENSG00000090857.14	9679	PDPR
ENSG00000261556.10	4509	SMG1P7
ENSG00000223496.3	5163	EXOSC6
ENSG00000090861.17	10248	AARS1
ENSG00000157349.17	4455	DDX19B
ENSG00000261777.6	1765	DDX19A-DT
ENSG00000168872.17	7847	DDX19A
ENSG00000157350.13	9745	ST3GAL2
ENSG00000157353.17	7231	FCSK
ENSG00000103051.20	4781	COG4
ENSG00000189091.13	12416	SF3B3
ENSG00000132613.15	4986	MTSS2
ENSG00000103043.15	8275	VAC14
ENSG00000279412.1	2904	RP11-394B2.5
ENSG00000180917.18	7582	CMTR2
ENSG00000167377.18	7285	ZNF23
ENSG00000198650.11	5369	TAT
ENSG00000140832.11	6347	MARVELD3
ENSG00000040199.18	12493	PHLPP2
ENSG00000166747.13	10980	AP1G1
ENSG00000224470.9	9316	ATXN1L
ENSG00000182149.21	7562	IST1
ENSG00000261765.1	426	RP11-498D10.3
ENSG00000102967.12	6921	DHODH
ENSG00000140830.9	3142	TXNL4B
ENSG00000257017.9	5492	HP
ENSG00000260252.1	369	RP11-384M15.3
ENSG00000140829.12	6310	DHX38
ENSG00000261008.7	12559	LINC01572
ENSG00000259768.6	7025	RP5-991G20.1
ENSG00000140836.17	22347	ZFHX3
ENSG00000258779.8	7998	LINC01568
ENSG00000261404.7	7473	PSMD7-DT
ENSG00000261248.1	475	AC009120.10
ENSG00000103035.11	2701	PSMD7
ENSG00000259972.3	4384	AC009120.6
ENSG00000214331.8	3828	PDPR2P
ENSG00000261079.1	2365	RP11-252A24.3
ENSG00000196436.8	1702	NPIPB15
ENSG00000261170.2	3244	RP11-252A24.5
ENSG00000090863.12	14111	GLG1
ENSG00000168411.14	6456	RFWD3
ENSG00000168404.13	5692	MLKL
ENSG00000103091.15	9402	WDR59
ENSG00000186187.12	8830	ZNRF1
ENSG00000184517.12	3759	ZFP1
ENSG00000050820.17	9199	BCAR1
ENSG00000280152.1	4084	RP11-331F4.5
ENSG00000153774.9	3335	CFDP1
ENSG00000261783.1	374	RP11-252K23.2
ENSG00000166822.13	5572	TMEM170A
ENSG00000203472.3	573	RP11-77K12.4
ENSG00000205084.11	6000	TMEM231
ENSG00000034713.8	3010	GABARAPL2
ENSG00000065457.11	6118	ADAT1
ENSG00000065427.15	4051	KARS1
ENSG00000166848.7	4422	TERF2IP
ENSG00000273659.1	543	RP11-58C22.2
ENSG00000103111.15	6935	MON1B
ENSG00000278926.1	1692	RP11-264M12.4
ENSG00000186153.18	17115	WWOX
ENSG00000276007.1	1090	RP11-358L22.3
ENSG00000279129.1	2558	RP11-264L1.2
ENSG00000279378.1	2031	RP11-70D24.1
ENSG00000261082.1	623	LINC01228
ENSG00000259867.6	7343	RP11-525K10.3
ENSG00000166446.15	8825	CDYL2
ENSG00000260896.6	6718	ARLNC1
ENSG00000103121.9	12564	CMC2
ENSG00000278985.1	1776	RP11-303E16.9
ENSG00000166451.14	5677	CENPN
ENSG00000260213.6	3393	CENPN-AS1
ENSG00000284512.1	2892	RP11-303E16.10
ENSG00000261061.1	716	RP11-303E16.2
ENSG00000166454.10	6259	ATMIN
ENSG00000260643.2	3177	RP11-303E16.8
ENSG00000140905.11	3640	GCSH
ENSG00000166473.17	18637	PKD1L2
ENSG00000280182.1	2168	RP11-626G3.1
ENSG00000260495.1	2693	RP11-55K13.1
ENSG00000261609.8	15699	GAN
ENSG00000153815.17	13077	CMIP
ENSG00000279021.1	968	RP11-391L3.4
ENSG00000279476.1	2794	RP11-391L3.3
ENSG00000197943.10	13375	PLCG2
ENSG00000135698.10	2188	MPHOSPH6
ENSG00000140945.17	11025	CDH13
ENSG00000263360.2	303	RN7SL134P
ENSG00000260228.6	5033	RP11-483P21.2
ENSG00000230989.7	9390	HSBP1
ENSG00000103150.7	16792	MLYCD
ENSG00000140961.14	5558	OSGIN1
ENSG00000140943.17	10274	MBTPS1
ENSG00000103160.12	4512	HSDL1
ENSG00000154099.18	7783	DNAAF1
ENSG00000103168.17	5577	TAF1C
ENSG00000103175.11	8578	WFDC1
ENSG00000064270.13	7352	ATP2C2
ENSG00000261286.1	2998	ATP2C2-AS1
ENSG00000140950.16	8157	MEAK7
ENSG00000103187.8	6761	COTL1
ENSG00000135686.13	10009	KLHL36
ENSG00000103194.16	5075	USP10
ENSG00000103196.12	7962	CRISPLD2
ENSG00000153786.13	3953	ZDHHC7
ENSG00000135709.13	8837	KIAA0513
ENSG00000131149.19	13376	GSE1
ENSG00000179219.5	1566	LINC00311
ENSG00000131153.9	3219	GINS2
ENSG00000154102.11	2181	C16orf74
ENSG00000287125.1	1995	RP11-568J23.10
ENSG00000131148.9	4021	EMC8
ENSG00000131143.10	4816	COX4I1
ENSG00000261177.1	7430	RP11-805I24.1
ENSG00000103248.19	6861	MTHFSD
ENSG00000176692.8	2900	FOXC2
ENSG00000176678.6	5017	FOXL1
ENSG00000260456.7	3670	C16orf95
ENSG00000285527.1	3034	RP11-899L11.4
ENSG00000103264.18	6910	FBXO31
ENSG00000140941.14	5037	MAP1LC3B
ENSG00000261592.1	513	RP11-178L8.3
ENSG00000140948.13	8369	ZCCHC14
ENSG00000260750.7	4420	RP11-482M8.4
ENSG00000104731.14	11177	KLHDC4
ENSG00000103257.9	4764	SLC7A5
ENSG00000172530.21	8154	BANP
ENSG00000179588.9	6162	ZFPM1
ENSG00000158545.16	8624	ZC3H18
ENSG00000167508.12	4717	MVD
ENSG00000260630.7	6102	SNAI3-AS1
ENSG00000158717.11	4377	RNF166
ENSG00000174177.13	3522	CTU2
ENSG00000278341.1	1482	RP5-1142A6.10
ENSG00000103335.22	11292	PIEZO1
ENSG00000260121.1	1845	RP5-1142A6.9
ENSG00000224888.4	4797	RP5-1142A6.2
ENSG00000167513.9	2760	CDT1
ENSG00000198931.11	1796	APRT
ENSG00000141012.13	8402	GALNS
ENSG00000167515.10	4463	TRAPPC2L
ENSG00000176715.17	14575	ACSF3
ENSG00000129910.8	4647	CDH15
ENSG00000259877.2	2443	RP11-46C24.7
ENSG00000170100.14	11343	ZNF778
ENSG00000167522.16	19527	ANKRD11
ENSG00000260279.4	1872	AC137932.5
ENSG00000261253.2	1360	AC137932.6
ENSG00000197912.16	35761	SPG7
ENSG00000167526.14	3866	RPL13
ENSG00000178773.15	3058	CPNE7
