Geneid	Length	gene_name
ENSMUSG00000076846.3	390	Trav13-2
ENSMUSG00000095711.5	387	Trav14-2
ENSMUSG00000076848.3	370	Trav15-2-dv6-2
ENSMUSG00000105493.1	440	Gm43551
ENSMUSG00000094828.5	419	Trav3-3
ENSMUSG00000096678.3	395	Trav9-4
ENSMUSG00000096096.3	361	Trav4-4-dv10
ENSMUSG00000104673.1	303	Gm43550
ENSMUSG00000095607.3	343	Trav5-4
ENSMUSG00000095126.3	379	Trav6-7-dv9
ENSMUSG00000096138.5	381	Trav7-6
ENSMUSG00000082663.2	336	Trav13-3
ENSMUSG00000085302.3	337	Trav8-2
ENSMUSG00000076855.5	420	Trav16
ENSMUSG00000094562.5	385	Trav13-4-dv7
ENSMUSG00000094212.3	384	Trav14-3
ENSMUSG00000105090.1	155	Trav15-3
ENSMUSG00000076858.3	458	Trav3-4
ENSMUSG00000105380.1	271	Trav12-4
ENSMUSG00000087666.3	426	Trav13-5
ENSMUSG00000096397.7	341	Trav17
ENSMUSG00000076861.10	328	Trav18
ENSMUSG00000076862.5	446	Trav19
ENSMUSG00000086858.2	347	Trav20
ENSMUSG00000076863.8	360	Trav21-dv12
ENSMUSG00000076864.9	337	Trdv1
ENSMUSG00000105963.1	486	Gm43647
ENSMUSG00000104650.1	346	Trav22
ENSMUSG00000076865.6	348	Trdv2-1
ENSMUSG00000076866.3	397	Trdv2-2
ENSMUSG00000106289.1	347	Trav23
ENSMUSG00000105823.1	309	Trdv3
ENSMUSG00000104658.4	701	Gm30275
ENSMUSG00000076867.2	444	Trdv4
ENSMUSG00000096749.2	11	Trdd1
ENSMUSG00000089469.1	340	Gm23704
ENSMUSG00000096176.1	16	Trdd2
ENSMUSG00000076870.2	51	Trdj1
ENSMUSG00000106112.1	676	Gm43434
ENSMUSG00000076871.1	59	Trdj2
ENSMUSG00000104876.1	3865	Trdc
ENSMUSG00000076873.2	438	Trdv5
ENSMUSG00000090574.1	72	Traj61
ENSMUSG00000090782.1	54	Traj60
ENSMUSG00000076874.2	64	Traj59
ENSMUSG00000076875.1	63	Traj58
ENSMUSG00000076876.3	65	Traj57
ENSMUSG00000076877.1	63	Traj56
ENSMUSG00000091005.1	63	Traj55
ENSMUSG00000091326.1	54	Traj54
ENSMUSG00000076878.1	66	Traj53
ENSMUSG00000076879.1	66	Traj52
ENSMUSG00000076880.2	43	Traj51
ENSMUSG00000076881.1	63	Traj50
ENSMUSG00000076882.3	62	Traj49
ENSMUSG00000076883.2	61	Traj48
ENSMUSG00000105216.1	57	Traj47
ENSMUSG00000076884.1	63	Traj46
ENSMUSG00000076885.1	63	Traj45
ENSMUSG00000076886.1	61	Traj44
ENSMUSG00000076887.1	57	Traj43
ENSMUSG00000076888.1	64	Traj42
ENSMUSG00000076889.1	55	Traj41
ENSMUSG00000076890.1	61	Traj40
ENSMUSG00000076891.1	63	Traj39
ENSMUSG00000076892.1	62	Traj38
ENSMUSG00000076893.1	60	Traj37
ENSMUSG00000090494.1	63	Traj36
ENSMUSG00000076894.1	65	Traj35
ENSMUSG00000076895.1	58	Traj34
ENSMUSG00000076896.1	57	Traj33
ENSMUSG00000076897.1	66	Traj32
ENSMUSG00000076898.1	57	Traj31
ENSMUSG00000076899.1	59	Traj30
ENSMUSG00000076900.1	60	Traj29
ENSMUSG00000076901.1	65	Traj28
ENSMUSG00000076902.1	59	Traj27
ENSMUSG00000076903.1	60	Traj26
ENSMUSG00000076904.2	57	Traj25
ENSMUSG00000076905.2	63	Traj24
ENSMUSG00000076906.1	60	Traj23
ENSMUSG00000076907.1	60	Traj22
ENSMUSG00000076908.1	57	Traj21
ENSMUSG00000076909.2	58	Traj20
ENSMUSG00000076910.1	61	Traj19
ENSMUSG00000076911.1	66	Traj18
ENSMUSG00000076912.1	63	Traj17
ENSMUSG00000076913.1	61	Traj16
ENSMUSG00000076914.1	60	Traj15
ENSMUSG00000076915.3	34	Traj14
ENSMUSG00000076916.1	57	Traj13
ENSMUSG00000076917.1	58	Traj12
ENSMUSG00000076918.1	59	Traj11
ENSMUSG00000076919.1	58	Traj9
ENSMUSG00000076920.1	37	Traj8
ENSMUSG00000076921.1	59	Traj7
ENSMUSG00000076922.1	62	Traj6
ENSMUSG00000076923.1	62	Traj5
ENSMUSG00000076924.1	63	Traj4
ENSMUSG00000076925.2	66	Traj3
ENSMUSG00000076926.1	66	Traj2
ENSMUSG00000076927.3	29	Traj1
ENSMUSG00000076928.5	935	Trac
ENSMUSG00000022174.8	3916	Dad1
ENSMUSG00000040997.14	3284	Abhd4
ENSMUSG00000048153.6	5717	Olfr49
ENSMUSG00000105703.2	5014	Gm43305
ENSMUSG00000105294.1	326	Gm43304
ENSMUSG00000105667.1	683	Gm3945
ENSMUSG00000105501.1	2175	5330426L24Rik
ENSMUSG00000000959.7	4457	Oxa1l
ENSMUSG00000000958.10	3315	Slc7a7
ENSMUSG00000010406.12	1109	Mrpl52
ENSMUSG00000000957.11	5960	Mmp14
ENSMUSG00000115270.1	1544	5430430K15Rik
ENSMUSG00000096030.1	107	Gm24424
ENSMUSG00000115767.1	1701	Gm10366
ENSMUSG00000022175.9	4463	Lrp10
ENSMUSG00000022176.11	2251	Rem2
ENSMUSG00000023110.12	3958	Prmt5
ENSMUSG00000022177.9	2378	Haus4
ENSMUSG00000022178.11	3646	Ajuba
ENSMUSG00000064742.1	107	Gm24705
ENSMUSG00000022179.5	3078	4931414P19Rik
ENSMUSG00000022193.7	899	Psmb5
ENSMUSG00000076128.1	109	Mir686
ENSMUSG00000072423.5	4791	Psmb11
ENSMUSG00000059674.7	3489	Cdh24
ENSMUSG00000091306.2	234	Gm17606
ENSMUSG00000022185.19	10527	Acin1
ENSMUSG00000106169.1	62	Mir6948
ENSMUSG00000040840.7	968	4930579G18Rik
ENSMUSG00000040822.7	1935	1700123O20Rik
ENSMUSG00000114865.2	2346	Gm29776
ENSMUSG00000052435.7	1241	Cebpe
ENSMUSG00000022180.7	5005	Slc7a8
ENSMUSG00000115626.1	351	Gm17772
ENSMUSG00000112858.2	2238	Rnf212b
ENSMUSG00000086420.1	430	Gm8865
ENSMUSG00000057156.10	5907	Homez
ENSMUSG00000072494.7	2508	Ppp1r3e
ENSMUSG00000089682.10	4462	Bcl2l2
ENSMUSG00000092232.1	1245	Gm20521
ENSMUSG00000022194.15	3035	Pabpn1
ENSMUSG00000022199.12	4517	Slc22a17
ENSMUSG00000022203.7	2917	Efs
ENSMUSG00000040770.5	1064	Il25
ENSMUSG00000040759.9	1210	Cmtm5
ENSMUSG00000115234.1	706	Gm49130
ENSMUSG00000040752.16	6726	Myh6
ENSMUSG00000065432.1	83	Mir208a
ENSMUSG00000097652.2	1214	Mhrt
ENSMUSG00000053093.16	8616	Myh7
ENSMUSG00000101680.1	207	Gm29015
ENSMUSG00000077928.1	77	Mir208b
ENSMUSG00000090889.1	93	Gm17428
ENSMUSG00000115610.1	1248	Gm31251
ENSMUSG00000022204.9	1483	Ngdn
ENSMUSG00000072492.5	1328	Gm10364
ENSMUSG00000093452.4	4453	Zfhx2os
ENSMUSG00000100162.2	4545	Gm20687
ENSMUSG00000040721.9	18166	Zfhx2
ENSMUSG00000045691.14	2830	Thtpa
ENSMUSG00000040701.16	4170	Ap1g2
ENSMUSG00000022208.12	7064	Jph4
ENSMUSG00000115250.1	1075	Gm49020
ENSMUSG00000077492.1	132	Gm23596
ENSMUSG00000115077.1	375	Gm46455
ENSMUSG00000022209.12	1268	Dhrs2
ENSMUSG00000115683.1	454	Gm49021
ENSMUSG00000114987.1	446	Gm49022
ENSMUSG00000115125.1	907	Gm6852
ENSMUSG00000115322.1	715	Gm49023
ENSMUSG00000060680.2	666	Gm8894
ENSMUSG00000022210.7	1754	Dhrs4
ENSMUSG00000022211.9	6457	Carmil3
ENSMUSG00000022212.15	4257	Cpne6
ENSMUSG00000040632.16	5689	Nrl
ENSMUSG00000115778.1	4874	Gm10876
ENSMUSG00000115622.1	924	Gm49117
ENSMUSG00000040618.7	7806	Pck2
ENSMUSG00000053588.4	1312	A730061H03Rik
ENSMUSG00000022214.15	8070	Dcaf11
ENSMUSG00000086341.2	535	Gm15932
ENSMUSG00000022215.6	971	Fitm1
ENSMUSG00000022216.17	2209	Psme1
ENSMUSG00000022217.14	2465	Emc9
ENSMUSG00000079197.10	1764	Psme2
ENSMUSG00000047098.18	5734	Rnf31
ENSMUSG00000002325.15	5386	Irf9
ENSMUSG00000002324.8	2935	Rec8
ENSMUSG00000002319.16	4669	Ipo4
ENSMUSG00000115232.1	3275	Gm49378
ENSMUSG00000002320.15	3880	Tm9sf1
ENSMUSG00000115222.1	2749	Gm49747
ENSMUSG00000007591.15	1717	Tssk4
ENSMUSG00000115600.1	362	Gm49299
ENSMUSG00000002329.7	2032	Mdp1
ENSMUSG00000010376.15	1261	Nedd8
ENSMUSG00000002326.6	3925	Gmpr2
ENSMUSG00000007589.9	4938	Tinf2
ENSMUSG00000115154.1	449	Gm49067
ENSMUSG00000088402.1	84	Gm25887
ENSMUSG00000022218.16	3162	Tgm1
ENSMUSG00000040472.15	3768	Rabggta
ENSMUSG00000002332.16	2760	Dhrs1
ENSMUSG00000019297.9	3800	Nop9
ENSMUSG00000022219.10	1488	Cideb
ENSMUSG00000040432.5	3711	Ltb4r2
ENSMUSG00000046908.5	1394	Ltb4r1
ENSMUSG00000022220.14	4672	Adcy4
ENSMUSG00000022221.14	2292	Ripk3
ENSMUSG00000023411.12	5808	Nfatc4
ENSMUSG00000075592.10	7518	Nynrin
ENSMUSG00000040380.14	4866	Cbln3
ENSMUSG00000047153.4	6502	Khnyn
ENSMUSG00000022223.9	2469	Sdr39u1
ENSMUSG00000114978.1	397	Gm48925
ENSMUSG00000022225.7	1090	Cma1
ENSMUSG00000115592.1	990	Mcpt-ps1
ENSMUSG00000068289.6	1099	Cma2
ENSMUSG00000115179.1	141	Gm48927
ENSMUSG00000115757.1	295	Gm48934
ENSMUSG00000058581.7	780	Gm5801
ENSMUSG00000022227.5	1014	Mcpt1
ENSMUSG00000071361.1	2000	Mcpt9
ENSMUSG00000022226.6	1061	Mcpt2
ENSMUSG00000061068.7	1108	Mcpt4
ENSMUSG00000022157.8	998	Mcpt8
ENSMUSG00000098961.1	68	Mir6949
ENSMUSG00000040314.2	1033	Ctsg
ENSMUSG00000022156.8	916	Gzme
ENSMUSG00000059256.6	964	Gzmd
ENSMUSG00000040284.4	909	Gzmg
ENSMUSG00000114908.1	671	Gm9547
ENSMUSG00000015443.9	990	Gzmn
ENSMUSG00000114303.1	1613	Gm4022
ENSMUSG00000114392.1	740	Gm8961
ENSMUSG00000114806.1	681	Gm8963
ENSMUSG00000015441.4	919	Gzmf
ENSMUSG00000079186.3	894	Gzmc
ENSMUSG00000077160.1	126	Gm24118
ENSMUSG00000097936.1	1009	Gm4819
ENSMUSG00000015437.5	1436	Gzmb
ENSMUSG00000114820.1	611	Gm48200
ENSMUSG00000022229.3	4016	Atp12a
ENSMUSG00000114345.1	2705	Gm10873
ENSMUSG00000000365.9	6241	Rnf17
ENSMUSG00000088761.1	103	Gm24392
ENSMUSG00000064128.8	4874	Cenpj
ENSMUSG00000089170.1	107	Gm22431
ENSMUSG00000054509.7	6534	Parp4
ENSMUSG00000090038.7	1302	Gm16573
ENSMUSG00000110165.1	904	Gm4032
ENSMUSG00000079184.10	3586	Mphosph8
ENSMUSG00000097743.1	2421	Gm16973
ENSMUSG00000021938.12	5734	Pspc1
ENSMUSG00000094250.1	171	Gm4479
ENSMUSG00000040123.17	7102	Zmym5
ENSMUSG00000100017.2	1911	2410022M11Rik
ENSMUSG00000114420.1	745	Gm48906
ENSMUSG00000077685.1	86	Gm22498
ENSMUSG00000087941.2	59	Gm27635
ENSMUSG00000088180.1	59	Gm22218
ENSMUSG00000114500.1	943	Gm8983
ENSMUSG00000021945.9	7860	Zmym2
ENSMUSG00000096144.3	2385	B020004C17Rik
ENSMUSG00000048582.7	2963	Gja3
ENSMUSG00000046352.7	2406	Gjb2
ENSMUSG00000089840.1	1523	Gm4491
ENSMUSG00000040055.9	2674	Gjb6
ENSMUSG00000114530.1	183	Gm48725
ENSMUSG00000114754.1	410	Gm8996
ENSMUSG00000021947.11	2178	Cryl1
ENSMUSG00000077497.1	120	Gm23593
ENSMUSG00000114321.1	349	Gm8971
ENSMUSG00000114952.1	351	Gm29717
ENSMUSG00000040040.16	4628	Ift88
ENSMUSG00000081238.3	793	Gm15836
ENSMUSG00000086486.1	2016	Ift88os
ENSMUSG00000050222.11	1274	Il17d
ENSMUSG00000021951.7	947	Eef1akmt1
ENSMUSG00000097933.2	532	1700039M10Rik
ENSMUSG00000021952.16	10731	Xpo4
ENSMUSG00000114942.1	3287	Gm49361
ENSMUSG00000021959.16	6971	Lats2
ENSMUSG00000064525.1	129	Gm26440
ENSMUSG00000092358.1	207	Gm20430
ENSMUSG00000021963.17	5439	Sap18
ENSMUSG00000092784.1	64	Mir3077
ENSMUSG00000021965.3	2705	Ska3
ENSMUSG00000021967.4	2956	Mrpl57
ENSMUSG00000065374.1	147	Gm22738
ENSMUSG00000021969.8	7213	Zdhhc20
ENSMUSG00000021973.9	3084	Micu2
ENSMUSG00000097303.2	968	3110083C13Rik
ENSMUSG00000114918.1	595	Gm9012
ENSMUSG00000021974.15	4649	Fgf9
ENSMUSG00000091132.1	358	Gm17109
ENSMUSG00000114562.1	614	Gm18080
ENSMUSG00000114690.1	1175	Gm33321
ENSMUSG00000077201.1	133	Gm25614
ENSMUSG00000098157.1	1396	Gm9022
ENSMUSG00000059835.1	624	Rpl13-ps3
ENSMUSG00000114486.1	582	Gm48447
ENSMUSG00000114441.1	3269	Gm33472
ENSMUSG00000114720.1	524	Gm41162
ENSMUSG00000114289.1	2309	Gm48453
ENSMUSG00000021977.11	1177	1700129C05Rik
ENSMUSG00000053868.4	626	Gm5142
ENSMUSG00000035469.17	6010	Rcbtb1
ENSMUSG00000090881.3	603	Phf11
ENSMUSG00000044703.5	1354	Phf11a
ENSMUSG00000091649.3	1184	Phf11b
ENSMUSG00000068245.14	4498	Phf11d
ENSMUSG00000091144.2	3459	Phf11c
ENSMUSG00000071350.12	4047	Setdb2
ENSMUSG00000089643.2	295	Gm16301
ENSMUSG00000021981.10	6841	Cab39l
ENSMUSG00000021982.14	5640	Cdadc1
ENSMUSG00000114804.1	552	Gm18073
ENSMUSG00000044461.6	3672	Shisa2
ENSMUSG00000021983.16	15410	Atp8a2
ENSMUSG00000114593.1	2073	Gm19716
ENSMUSG00000087286.1	882	Gm9013
ENSMUSG00000086112.1	1075	4930563I02Rik
ENSMUSG00000075288.2	348	Gm6913
ENSMUSG00000072068.4	205	Gm16261
ENSMUSG00000063895.7	3602	Nupl1
ENSMUSG00000114797.1	12748	Gm49336
ENSMUSG00000114584.1	5446	Gm47694
ENSMUSG00000076270.1	110	Mir719
ENSMUSG00000021987.9	4437	Mtmr6
ENSMUSG00000021986.9	10660	Amer2
ENSMUSG00000114948.1	475	Gm6066
ENSMUSG00000101797.1	600	Gm29266
ENSMUSG00000114408.1	518	Gm47810
ENSMUSG00000021990.16	9102	Spata13
ENSMUSG00000071347.3	1903	C1qtnf9
ENSMUSG00000084951.1	610	Mipepos
ENSMUSG00000021993.10	5389	Mipep
ENSMUSG00000060548.13	4738	Tnfrsf19
ENSMUSG00000115627.1	1123	Gm41168
ENSMUSG00000048279.19	20414	Sacs
ENSMUSG00000035296.14	3822	Sgcg
ENSMUSG00000114920.1	1009	Gm19097
ENSMUSG00000101505.1	1508	1700109G14Rik
ENSMUSG00000043157.8	2184	Arl11
ENSMUSG00000114642.1	959	Gm5461
ENSMUSG00000021928.9	14296	Ebpl
ENSMUSG00000089253.1	104	Gm25716
ENSMUSG00000021929.9	4298	Kpna3
ENSMUSG00000115618.1	455	Gm49298
ENSMUSG00000115595.1	399	Rps12-ps2
ENSMUSG00000115656.1	3272	4930556J02Rik
ENSMUSG00000021930.14	4002	Spryd7
ENSMUSG00000115802.1	382	Vmn1r-ps136
ENSMUSG00000114902.1	864	Gm4118
ENSMUSG00000035235.13	1650	Trim13
ENSMUSG00000097589.9	11334	Dleu2
ENSMUSG00000046168.9	1825	Kcnrg
ENSMUSG00000098183.1	863	Gm27010
ENSMUSG00000098967.1	114	Gm27845
ENSMUSG00000098088.1	352	Gm26916
ENSMUSG00000092995.1	93	Mir16-1
ENSMUSG00000093007.1	84	Mir15a
ENSMUSG00000098914.1	85	Gm27747
ENSMUSG00000098626.1	137	Gm27972
ENSMUSG00000097997.1	656	Gm27017
ENSMUSG00000099039.1	256	Gm27928
ENSMUSG00000103869.1	2912	Gm37420
ENSMUSG00000102151.1	4052	Gm37472
ENSMUSG00000104187.1	2147	Gm37820
ENSMUSG00000114706.1	688	Gm47952
ENSMUSG00000114368.1	315	Gm47953
ENSMUSG00000115531.1	678	Gm35419
ENSMUSG00000098096.1	648	Gm26969
ENSMUSG00000048281.9	1536	Dleu7
ENSMUSG00000021932.13	6243	Rnaseh2b
ENSMUSG00000021933.11	2745	Gucy1b2
ENSMUSG00000100486.7	1878	Gm4131
ENSMUSG00000114292.1	448	Gm6076
ENSMUSG00000064556.1	130	Gm24625
ENSMUSG00000114488.1	701	Gm5802
ENSMUSG00000114571.1	196	Gm35595
ENSMUSG00000035184.15	4406	Fam124a
ENSMUSG00000096402.1	132	Gm23816
ENSMUSG00000091155.1	1402	Serpine3
ENSMUSG00000089531.1	159	Gm25162
ENSMUSG00000035161.7	16805	Ints6
ENSMUSG00000115371.1	514	Gm18146
ENSMUSG00000114440.1	800	Gm47505
ENSMUSG00000014547.10	9185	Wdfy2
ENSMUSG00000099245.1	137	Mir8098
ENSMUSG00000098858.1	110	Mir6541
ENSMUSG00000084465.1	119	n-R5s47
ENSMUSG00000114403.1	1186	Gm21021
ENSMUSG00000075574.2	445	Defb48
ENSMUSG00000075573.4	359	Defb47
ENSMUSG00000075572.1	408	Defb43
ENSMUSG00000114260.1	768	Gm19198
ENSMUSG00000075571.8	1333	Defb30
ENSMUSG00000054763.9	2425	Defb42
ENSMUSG00000114344.1	1071	Gm17941
ENSMUSG00000064399.1	107	Gm23629
ENSMUSG00000021939.8	6051	Ctsb
ENSMUSG00000021273.11	4116	Fdft1
ENSMUSG00000035121.6	5017	Neil2
ENSMUSG00000021944.15	3904	Gata4
ENSMUSG00000114898.1	1801	Gm49390
ENSMUSG00000114892.1	1799	Gm5463
ENSMUSG00000014453.4	2698	Blk
ENSMUSG00000097948.1	998	Gm21430
ENSMUSG00000035095.11	4274	Fam167a
ENSMUSG00000114258.1	260	Gm47074
ENSMUSG00000021953.14	2615	Tdh
ENSMUSG00000090374.1	453	Gm17232
ENSMUSG00000035078.6	3738	Mtmr9
ENSMUSG00000087652.1	689	Gm15918
ENSMUSG00000035067.9	7258	Xkr6
ENSMUSG00000076049.4	79	Mir598
ENSMUSG00000021958.5	1946	Pinx1
ENSMUSG00000063060.6	3299	Sox7
ENSMUSG00000021961.6	1316	4930578I06Rik
ENSMUSG00000046049.7	7573	Rp1l1
ENSMUSG00000034623.14	1403	Prss55
ENSMUSG00000052099.14	1244	Prss51
ENSMUSG00000091686.1	865	4930471C04Rik
ENSMUSG00000021966.7	1064	Prss52
ENSMUSG00000090785.1	1013	Gm17116
ENSMUSG00000114284.1	572	9630015K15Rik
ENSMUSG00000054733.9	4295	Msra
ENSMUSG00000114680.1	1836	Gm47202
ENSMUSG00000097545.7	4804	Mir124a-1hg
ENSMUSG00000065597.1	85	Mir124a-1
ENSMUSG00000092972.1	87	Mir3078
ENSMUSG00000060012.9	13017	Kif13b
ENSMUSG00000064442.1	135	Gm26225
ENSMUSG00000021972.14	9681	Hmbox1
ENSMUSG00000102764.1	3405	Gm37183
ENSMUSG00000098837.1	319	Gm20111
ENSMUSG00000114686.1	265	Gm4573
ENSMUSG00000021975.9	6817	Ints9
ENSMUSG00000021978.9	6063	Extl3
ENSMUSG00000114944.1	278	Gm48299
ENSMUSG00000114658.1	526	Gm30008
ENSMUSG00000114693.1	696	Gm41177
ENSMUSG00000007989.7	12804	Fzd3
ENSMUSG00000098479.1	76	Gm27263
ENSMUSG00000114878.1	613	Gm9086
ENSMUSG00000034532.9	3970	Fbxo16
ENSMUSG00000114209.1	701	Gm48433
ENSMUSG00000114357.1	221	Gm48449
ENSMUSG00000034522.10	4733	Zfp395
ENSMUSG00000045731.6	2157	Pnoc
ENSMUSG00000022031.6	3002	Elp3
ENSMUSG00000061356.13	2836	Nuggc
ENSMUSG00000022032.14	6093	Scara5
ENSMUSG00000022033.9	1791	Pbk
ENSMUSG00000022034.10	6648	Esco2
ENSMUSG00000022035.6	4897	Ccdc25
ENSMUSG00000034463.4	3597	Scara3
ENSMUSG00000114844.1	1768	Gm19222
ENSMUSG00000022037.15	3437	Clu
ENSMUSG00000034450.8	2263	Gulo
ENSMUSG00000022039.6	2691	Adam2
ENSMUSG00000068165.3	628	Gm10233
ENSMUSG00000022040.8	2484	Ephx2
ENSMUSG00000022041.10	3787	Chrna2
ENSMUSG00000059456.13	7398	Ptk2b
ENSMUSG00000085984.7	1080	1700001G11Rik
ENSMUSG00000022043.19	4618	Trim35
ENSMUSG00000114618.1	2360	Gm41183
ENSMUSG00000022044.14	1916	Stmn4
ENSMUSG00000088737.1	90	Gm23899
ENSMUSG00000045875.13	8728	Adra1a
ENSMUSG00000057913.3	2253	Gm10032
ENSMUSG00000114829.1	523	Gm9130
ENSMUSG00000022048.8	4520	Dpysl2
ENSMUSG00000075553.2	2874	Gm5464
ENSMUSG00000046204.14	5976	Pnma2
ENSMUSG00000104220.1	1372	4930578I07Rik
ENSMUSG00000114558.1	2372	Gm9570
ENSMUSG00000065673.1	133	Gm24258
ENSMUSG00000022051.15	3859	Bnip3l
ENSMUSG00000022052.9	5381	Ppp2r2a
ENSMUSG00000098365.1	118	Gm27647
ENSMUSG00000114697.1	1138	Gm30806
ENSMUSG00000093744.1	338	Gm20675
ENSMUSG00000022053.13	6928	Ebf2
ENSMUSG00000080432.1	95	Gm23178
ENSMUSG00000075549.2	2018	Gm6878
ENSMUSG00000093386.1	977	1700120O09Rik
ENSMUSG00000093472.1	776	4930438E09Rik
ENSMUSG00000093634.1	1888	Gm10860
ENSMUSG00000114744.1	2151	Gm38409
ENSMUSG00000077647.1	132	Gm24981
ENSMUSG00000114514.1	430	Gm47010
ENSMUSG00000093726.1	1930	Gm20667
ENSMUSG00000048922.18	5715	Cdca2
ENSMUSG00000034327.17	4746	Kctd9
ENSMUSG00000015812.8	642	Gnrh1
ENSMUSG00000044447.5	12169	Dock5
ENSMUSG00000098866.1	110	Mir6539
ENSMUSG00000114621.1	640	Gm31107
ENSMUSG00000022054.11	5782	Nefm
ENSMUSG00000022055.7	3380	Nefl
ENSMUSG00000114466.1	677	Gm19216
ENSMUSG00000087772.1	122	Gm22319
ENSMUSG00000114925.1	534	Gm47212
ENSMUSG00000114396.1	585	Gm31227
ENSMUSG00000022056.9	4330	Adam7
ENSMUSG00000022057.8	2442	Adamdec1
ENSMUSG00000014725.16	9184	Adam28
ENSMUSG00000114641.1	403	Gm46476
ENSMUSG00000114679.1	295	Gm47256
ENSMUSG00000114833.1	637	Gm41192
ENSMUSG00000014813.9	4197	Stc1
ENSMUSG00000098713.1	849	Rps2-ps5
ENSMUSG00000092499.1	585	1700092C10Rik
ENSMUSG00000044186.10	1134	Nkx2-6
ENSMUSG00000022061.8	3195	Nkx3-1
ENSMUSG00000102999.1	3561	Gm37762
ENSMUSG00000034248.7	6021	Slc25a37
ENSMUSG00000098248.1	427	Gm27222
ENSMUSG00000103065.1	4540	Gm20236
ENSMUSG00000104405.1	1497	Gm31748
ENSMUSG00000098255.1	606	Gm27223
ENSMUSG00000047977.3	4055	Synb
ENSMUSG00000097511.2	2756	Gm16677
ENSMUSG00000095463.8	8074	Entpd4
ENSMUSG00000098270.1	961	Gm27221
ENSMUSG00000093954.8	7788	Gm16867
ENSMUSG00000094526.1	2775	Gm21451
ENSMUSG00000102660.1	2268	Gm38378
ENSMUSG00000103720.1	4540	Gm37094
ENSMUSG00000102611.1	1497	Gm37847
ENSMUSG00000099315.1	606	Gm27175
ENSMUSG00000098773.1	3017	Gm27179
ENSMUSG00000098784.1	2174	Gm27174
ENSMUSG00000022066.16	8074	Entpd4b
ENSMUSG00000099027.1	961	Gm27176
ENSMUSG00000098975.7	6906	Gm27177
ENSMUSG00000034205.16	5405	Loxl2
ENSMUSG00000104371.1	2268	Gm37513
ENSMUSG00000098666.1	73	Mir6950
ENSMUSG00000034194.18	2766	R3hcc1
ENSMUSG00000034190.9	6302	Chmp7
ENSMUSG00000114316.1	2368	Gm17740
ENSMUSG00000022074.6	5451	Tnfrsf10b
ENSMUSG00000022075.7	10124	Rhobtb2
ENSMUSG00000022085.4	1079	Pebp4
ENSMUSG00000114446.1	816	Gm33524
ENSMUSG00000033730.4	4406	Egr3
ENSMUSG00000022089.9	2187	Bin3
ENSMUSG00000033712.6	4658	Ccar2
ENSMUSG00000044551.13	2588	9930012K11Rik
ENSMUSG00000022090.10	4486	Pdlim2
ENSMUSG00000022091.6	3630	Sorbs3
ENSMUSG00000115186.1	2128	Gm49417
ENSMUSG00000022092.11	2985	Ppp3cc
ENSMUSG00000115645.1	285	Gm49288
ENSMUSG00000106195.1	86	Gm44340
ENSMUSG00000115025.1	571	Gm4240
ENSMUSG00000022094.15	10550	Slc39a14
ENSMUSG00000058745.4	255	Gm9174
ENSMUSG00000033644.5	5287	Piwil2
ENSMUSG00000088717.1	110	Gm22725
ENSMUSG00000077577.1	102	Gm24890
ENSMUSG00000000776.13	2854	Polr3d
ENSMUSG00000065528.1	82	Mir320
ENSMUSG00000003469.9	2910	Phyhip
ENSMUSG00000022098.10	8870	Bmp1
ENSMUSG00000022097.4	1034	Sftpc
ENSMUSG00000033595.7	3899	Lgi3
ENSMUSG00000033589.4	2377	Reep4
ENSMUSG00000022096.14	6919	Hr
ENSMUSG00000045211.5	4440	Nudt18
ENSMUSG00000022095.9	4033	Fam160b2
ENSMUSG00000022099.17	9804	Dmtn
ENSMUSG00000022101.6	1689	Fgf17
ENSMUSG00000047911.6	1036	Npm2
ENSMUSG00000022100.14	19005	Xpo7
ENSMUSG00000115387.1	442	Gm49244
ENSMUSG00000022102.13	2902	Dok2
ENSMUSG00000099528.1	1357	2410012E07Rik
ENSMUSG00000022103.10	3539	Gfra2
ENSMUSG00000115671.1	1201	Gm49289
ENSMUSG00000115139.1	669	Gm4251
ENSMUSG00000104288.1	529	Gm37455
ENSMUSG00000115286.1	503	4930429C20Rik
ENSMUSG00000098064.1	985	Gm9192
ENSMUSG00000115304.1	1556	4930434J06Rik
ENSMUSG00000064485.1	134	Gm23735
ENSMUSG00000115061.1	380	Gm49290
ENSMUSG00000109446.1	8870	Gm9195
ENSMUSG00000108975.1	969	Mlnr-ps
ENSMUSG00000033487.14	9944	Fndc3a
ENSMUSG00000090216.1	503	Gm16549
ENSMUSG00000115494.1	1205	Gm49293
ENSMUSG00000115532.1	1537	Gm41206
ENSMUSG00000115611.1	1024	Gm4606
ENSMUSG00000115475.1	478	Gm49295
ENSMUSG00000115085.1	1279	Gm9198
ENSMUSG00000033470.12	2872	Cysltr2
ENSMUSG00000022106.14	9489	Rcbtb2
ENSMUSG00000090706.1	698	Gm17233
ENSMUSG00000022105.6	6015	Rb1
ENSMUSG00000076121.1	89	Mir687
ENSMUSG00000033446.7	5400	Lpar6
ENSMUSG00000115573.1	250	Gm49131
ENSMUSG00000022108.8	2732	Itm2b
ENSMUSG00000115530.1	832	Gm4266
ENSMUSG00000022109.6	3350	Med4
ENSMUSG00000033405.4	3579	Nudt15
ENSMUSG00000022110.13	3988	Sucla2
ENSMUSG00000096463.1	1497	Gm21750
